id,address,match_type,suburb_name,sa2_code
4001,"724B Remuera Road, Remuera, Auckland City",containment_match,Remuera West,139400
406,"724c Island Block Road, Mercer, Franklin",no_match,,
3497,"729 & 731 Ponga Road, Drury, Papakura",containment_match,Drury West,164301
1873,"729 Orapiu Road, Waiheke Island, Waiheke Island",containment_match,Bays Waiheke Island,147300
128,"72A Rukutai Street, Orakei, Auckland City",containment_match,Orakei East,140100
1949,"72B Coxhead Road, Manurewa, Manukau City",containment_match,Manurewa East,160800
2888,"73 Arawa Street, New Lynn, Waitakere City",containment_match,New Lynn South,136501
2131,"73 Churchill Road, Murrays Bay, North Shore City",containment_match,Murrays Bay West,119500
3915,"73 Dale Crescent, Pakuranga, Manukau City",containment_match,Pakuranga West,149001
2897,"73 Jutland Road, Hauraki, North Shore City",containment_match,Hauraki,128800
1698,"73 Mahia Road, Manurewa, Manukau City",containment_match,Manurewa East,160800
1623,"73 Rongoa Maori Way, Pukekohe, Franklin",containment_match,Pukekohe West,165501
1329,"73 Rosecamp Road, Beach Haven, North Shore City",containment_match,Beach Haven West,121800
2260,"73 Vermont Street, Ponsonby, Auckland City",containment_match,Ponsonby East,131200
762,"73 West Street, Pukekohe, Franklin",containment_match,Pukekohe West,165501
92,"73 Williamson Avenue, Grey Lynn, Auckland City",containment_match,Grey Lynn West,132100
3852,"733 Mount Eden Road, Mount Eden, Auckland City",containment_match,Mount Eden West,138400
1796,"733B Ridge Road, Riverhead, Rodney",containment_match,Riverhead,115901
1066,"739 Orapiu Road, Waiheke Island, Waiheke Island",containment_match,Bays Waiheke Island,147300
665,"73B Kesteven Avenue, Glendowie, Auckland City",containment_match,Glendowie North,144001
329,"73B Park Rise, Campbells Bay, North Shore City",containment_match,Campbells Bay,122200
3015,"73C  Robert Skelton Place, Clendon Park, Manukau City",containment_match,Clendon Park West,159500
340,"74 Albert Street, Auckland Central, Auckland City",no_match,,
2207,"74 Albert Street, Auckland Central, Auckland City",no_match,,
3318,"74 Albert Street, Auckland Central, Auckland City",no_match,,
612,"74 Albert Street, Auckland Central, Auckland City",no_match,,
1301,"74 Argent Lane, Milldale, Rodney",containment_match,Milldale,113401
1621,"74 Duncansby Road, Stanmore Bay, Rodney",containment_match,Stanmore,327901
1649,"74 Forrest Hill Road, Forrest Hill, North Shore City",containment_match,Forrest Hill West,123400
3612,"74 Hauraki Road, Oneroa, Waiheke Island",containment_match,Oneroa West,144600
2025,"74 Methuen Road, New Windsor, Auckland City",containment_match,Windsor,361501
932,"74 Oakway Drive, Schnapper Rock, North Shore City",containment_match,Schnapper Rock,118400
16,"74 Temple Street, Meadowbank, Auckland City",containment_match,Meadowbank West,141900
1461,"74 Victoria Street, Onehunga, Auckland City",containment_match,Onehunga West,144101
2797,"74 Victoria Street, Pukekohe, Franklin",containment_match,Pukekohe West,165501
548,"743C Ponga Road, Papakura, Papakura",containment_match,Papakura West,162800
940,"75 Park Rise, Campbells Bay, North Shore City",containment_match,Campbells Bay,122200
1695,"75 Rongoa Maori Way, Pukekohe, Franklin",containment_match,Pukekohe West,165501
169,"75 Stanmore Bay Road, Stanmore Bay, Rodney",containment_match,Stanmore,327901
1353,"75 Tukutata Crescent, Milldale, Rodney",containment_match,Milldale,113401
678,"75 Wright Road, Dairy Flat, Rodney",containment_match,Dairy Flat West,113500
478,"753 Mount Eden Road, Mount Eden, Auckland City",containment_match,Mount Eden West,138400
421,"75A Tabitha Crescent, Henderson, Waitakere City",containment_match,Henderson West,126702
3551,"75A Vandeleur Avenue, Birkdale, North Shore City",containment_match,Birkdale North,122801
2652,"76 Bramley Drive, Farm Cove, Manukau City",containment_match,Farm Cove,148401
2770,"76 Burne Road, Waitoki, Rodney",containment_match,Waitoki,112500
3372,"76 Burswood Drive, Burswood, Manukau City",containment_match,Burswood,152500
1863,"76 Hallberry Road, Mangere East, Manukau City",containment_match,Māngere East,153301
3532,"76 Hill Road, Palm Beach, Waiheke Island",containment_match,Palm Beach North,197000
1384,"76 Koromeke Street, Flat Bush, Manukau City",no_match,,
1335,"76 Neil Avenue, Te Atatu Peninsula, Waitakere City",containment_match,Te Atatū Peninsula East,125300
2946,"76/46 Beresford Street, Pukekohe, Franklin",containment_match,Pukekohe West,165501
1769,"76a Ngapuhi Road, Remuera, Auckland City",containment_match,Remuera West,139400
69,"76B Lucerne Road, Remuera, Auckland City",containment_match,Remuera West,139400
668,"76C Glamorgan Drive, Torbay, North Shore City",containment_match,Torbay West,117201
373,"77 Golf Road, Warkworth, Rodney",containment_match,Warkworth West,111100
2113,"77 Popokatea Drive, Takanini, Papakura",containment_match,Takanini East,162102
525,"77 Rashni Road, Flat Bush, Manukau City",no_match,,
2454,"77 San Marino Drive West, Henderson, Waitakere City",containment_match,Henderson West,126702
3886,"77 San Marino Drive West, Henderson, Waitakere City",containment_match,Henderson West,126702
2653,"779 East Coast Road, Northcross, North Shore City",containment_match,Northcross,117700
70,"77B Coronation Road, Papatoetoe, Manukau City",containment_match,Papatoetoe West,154802
2862,"78 Brighton Road, Parnell, Auckland City",containment_match,Parnell East,137400
3653,"78 Roseberry Avenue, Birkenhead, North Shore City",containment_match,Birkenhead West,125201
795,"782 Remuera Road, Remuera, Auckland City",containment_match,Remuera West,139400
1389,"78A Bramley Drive, Farm Cove, Manukau City",containment_match,Farm Cove,148401
2753,"78a Rame Road, Greenhithe, North Shore City",containment_match,Greenhithe West,118900
1204,"79 Coxhead Road, Manurewa, Manukau City",containment_match,Manurewa East,160800
2361,"79 Harris Drive, Millwater, Rodney",containment_match,Millwater North,112902
215,"79 Oreil Avenue, West Harbour, Waitakere City",containment_match,West Harbour West,119800
248,"79 Point Wells Road, Point Wells, Rodney",no_match,,
596,"79 Sharp Road, Matakana, Rodney",containment_match,Matakana Island,190800
698,"79 Sunnybrae Road, Hillcrest, North Shore City",containment_match,Hillcrest,200200
451,"79 Tiriwa Drive, Massey, Waitakere City",containment_match,Massey West,121701
3418,"792 State Highway 1, Dome Valley, Warkworth, Rodney",containment_match,Dome Valley-Matakana,110900
2168,"794B Dominion Road, Mount Eden, Auckland City",containment_match,Mount Eden West,138400
1317,"79B Girrahween Drive, Totara Vale, North Shore City",containment_match,Totara Vale North,121500
2519,"79C Girrahween Drive, Totara Vale, North Shore City",containment_match,Totara Vale North,121500
428,"7A & 7 Gleneagles Grove, Wattle Downs, Manukau City",containment_match,Wattle Downs West,161100
3592,"7A Kathryn Avenue, Mount Roskill, Auckland City",containment_match,Mount Roskill West,139601
2545,"7A Kinder Place, Meadowbank, Auckland City",containment_match,Meadowbank West,141900
610,"7a Manor Place, Point Chevalier, Auckland City",containment_match,Point Chevalier West,129201
3152,"7A Prebble Place, Mission Bay, Auckland City",containment_match,Mission Bay,141101
2590,"7A Waterfront Road, Mangere Bridge, Manukau City",containment_match,Māngere Bridge,146800
1152,"7a Wheturangi Road, Greenlane, Auckland City",containment_match,Greenlane South,143800
1640,"7B & C Surrey Street, Manurewa, Manukau City",containment_match,Manurewa East,160800
2805,"7B Percival Street, Manurewa, Manukau City",containment_match,Manurewa East,160800
2189,"7C Holland Avenue, Point England, Auckland City",containment_match,Point England North,146301
2804,"7C Percival Street, Manurewa, Manukau City",containment_match,Manurewa East,160800
2193,"7C Sirius Place, Botany Downs, Manukau City",containment_match,Botany Downs West,152201
3229,"7D Hilton Place, Glen Innes, Auckland City",containment_match,Glen Innes West,144700
2803,"7D Percival Street, Manurewa, Manukau City",containment_match,Manurewa East,160800
3954,"7F Willow Lane, Stillwater, Rodney",containment_match,Stillwater,114102
2656,"8 Aberdeen Road, Campbells Bay, North Shore City",containment_match,Campbells Bay,122200
1615,"8 Alexander Road, Algies Bay, Rodney",no_match,,
2801,"8 Alfred Peter Crescent, Warkworth, Rodney",containment_match,Warkworth West,111100
1264,"8 Allen Road, Grey Lynn, Auckland City",containment_match,Grey Lynn West,132100
4006,"8 Almond Grove, Greenhithe, North Shore City",containment_match,Greenhithe West,118900
928,"8 Amaretto Avenue, Flat Bush, Manukau City",no_match,,
3041,"8 Andara Close, Pinehill, North Shore City",containment_match,Pinehill South,118502
3925,"8 Becroft Drive, Forrest Hill, North Shore City",containment_match,Forrest Hill West,123400
253,"8 Camphora Place, Ranui, Waitakere City",containment_match,Aranui,328600
2773,"8 Cannon Street, Red Beach, Rodney",containment_match,Red Beach West,113900
3530,"8 Carnoustie Drive, Wattle Downs, Manukau City",containment_match,Wattle Downs West,161100
563,"8 Clarendon Road, St Heliers, Auckland City",no_match,,
3457,"8 Clayton Street, Newmarket, Auckland City",containment_match,Newmarket,138501
146,"8 Collings Drive, Coatesville, Rodney",containment_match,Coatesville,115501
1850,"8 Coromandel Crescent, Mairangi Bay, North Shore City",containment_match,Mairangi Bay North,120500
557,"8 Eleanor Place, Blockhouse Bay, Auckland City",containment_match,Blockhouse Bay East,139501
3042,"8 Enchantment Lane, Drury, Papakura",containment_match,Drury West,164301
2845,"8 Enchantment Lane, Karaka, Franklin",containment_match,Pakaraka,103600
1812,"8 Eric Price Avenue, Takapuna, North Shore City",containment_match,Takapuna West,126601
2041,"8 Eucalyptus Place, Beach Haven, North Shore City",containment_match,Beach Haven West,121800
359,"8 Evan Tasman Lane, Waiuku, Franklin",containment_match,Waiuku East,164800
880,"8 Gilliam Street, New Lynn, Waitakere City",containment_match,New Lynn South,136501
2358,"8 Hagen Close, Golflands, Manukau City",containment_match,Golflands,153100
2649,"8 Hamlet Place, Pukekohe, Franklin",containment_match,Pukekohe West,165501
3066,"8 Hereford Street, Freemans Bay, Auckland City",containment_match,Freemans Bay,131801
2307,"8 Hing Street, Flat Bush, Manukau City",no_match,,
3421,"8 Hornbill Drive, Albany, North Shore City",containment_match,Albany West,117400
2587,"8 Hornbill Drive, Albany, North Shore City",containment_match,Albany West,117400
2484,"8 Hukanui Crescent, Ponsonby, Auckland City",containment_match,Ponsonby East,131200
4033,"8 Ihi Place, Karaka, Franklin",containment_match,Pakaraka,103600
1093,"8 Jelas Road, Red Beach, Rodney",containment_match,Red Beach West,113900
3980,"8 Kakano Street, Clevedon, Manukau City",containment_match,Clevedon,162901
2008,"8 Kauka Road, Milldale, Rodney",containment_match,Milldale,113401
967,"8 Kawai Rise, TE ATATU PENINSULA, Waitakere City",containment_match,Te Atatū Peninsula East,125300
2974,"8 Kelgary Place, Wellsford, Rodney",containment_match,Wellsford,110501
3420,"8 Kerry Dell, Cockle Bay, Manukau City",containment_match,Cockle Bay,153400
2068,"8 Koroheke Road, Takanini, Papakura",containment_match,Takanini East,162102
1083,"8 Kumukumu Road, Long Bay, North Shore City",containment_match,Long Bay,116500
920,"8 Landscape Road, Pukekohe, Franklin",containment_match,Pukekohe West,165501
1029,"8 Leixlep Lane, East Tamaki, Manukau City",containment_match,East Tamaki,152300
170,"8 Marshall Laing Avenue, Mount Roskill, Auckland City",containment_match,Mount Roskill West,139601
2409,"8 Morpeth Street, Warkworth, Rodney",containment_match,Warkworth West,111100
938,"8 Musick Point Road, Bucklands Beach, Manukau City",containment_match,Buckland,166200
1346,"8 Nugent Street, Grafton, Auckland City",containment_match,Grafton,136100
2557,"8 Oakley Avenue, Waterview, Auckland City",containment_match,Waterview,131100
3237,"8 Oraha Road, Huapai, Rodney",containment_match,Kumeū-Huapai South,115002
2864,"8 Paradise Place, Pakuranga Heights, Manukau City",containment_match,Pakuranga Heights East,150700
878,"8 Pineview Drive, Karaka, Franklin",containment_match,Pakaraka,103600
52,"8 Roberts Road, Matakatia, Rodney",containment_match,Tindalls-Matakatia,115400
1049,"8 Robley Crescent, Glendowie, Auckland City",containment_match,Glendowie North,144001
2534,"8 Sequoia Place, Sunnynook, North Shore City",containment_match,Sunnynook North,121300
119,"8 Seventh View Avenue, Beachlands, Manukau City",no_match,,
2487,"8 Sherwood Grove, Browns Bay, North Shore City",containment_match,Browns Bay Central,118300
1746,"8 Sir Lincoln Drive, Kumeu, Rodney",containment_match,Kumeū Rural East,116101
1145,"8 Summit Drive, Mount Albert, Auckland City",containment_match,Mount Albert West,131900
1088,"8 Tagish Way, Orewa, Rodney",containment_match,Orewa West,112702
2606,"8 The Parade, Bucklands Beach, Manukau City",containment_match,Buckland,166200
1343,"8 Tiri Road, Milford, North Shore City",containment_match,Milford West,125400
2352,"8 Tropicana Drive, Mount Roskill, Auckland City",containment_match,Mount Roskill West,139601
490,"8 Viewland Avenue, Onehunga, Auckland City",containment_match,Onehunga West,144101
1557,"8 Waimanu Place, Point Wells, Rodney",no_match,,
2019,"8 Waimarino Road, Weymouth, Manukau City",containment_match,Weymouth East,160501
59,"8 Whakaora Lane, Flat Bush, Manukau City",no_match,,
222,"8 Wirihana Road, Titirangi, Waitakere City",containment_match,Titirangi East,135401
2583,"8 Zion Road, Birkenhead, North Shore City",containment_match,Birkenhead West,125201
1713,"8, 14, 17, Kirian Lane, Waiuku, Franklin",no_match,,
1525,"8,10,16,18 Kanapa Road, Albany, North Shore City",no_match,,
2958,"8/11 Don Croot Street, Morningside, Auckland City",containment_match,Morningside,107501
4110,"8/11 The Avenue, Albany, North Shore City",containment_match,Albany West,117400
2155,"8/137A Selwyn Street, Onehunga, Auckland City",containment_match,Onehunga West,144101
209,"8/19 Selwyn Road, Epsom, Auckland City",containment_match,Epsom East,141500
2607,"8/20 Melia Place, Stanmore Bay, Rodney",containment_match,Stanmore,327901
2837,"8/26 Morton Avenue, Forrest Hill, North Shore City",containment_match,Forrest Hill West,123400
4067,"8/27 Landscape Road, Papatoetoe, Manukau City",containment_match,Papatoetoe West,154802
2368,"8/4 Ngaroma House Drive, Hobsonville, Waitakere City",containment_match,Hobsonville,119201
1173,"8/6 Patterson Street, Sandringham, Auckland City",containment_match,Sandringham West,137600
642,"8/6 Waima Street, Grey Lynn, Auckland City",containment_match,Grey Lynn West,132100
802,"8/7 Parapara Place, Albany, North Shore City",containment_match,Albany West,117400
2970,"8/8 Village Place, Tuakau, Franklin",containment_match,Tuakau Rural,169901
2224,"8/9 Blanes Road, Weymouth, Manukau City",containment_match,Weymouth East,160501
671,"80 Lincoln Street, Ponsonby, Auckland City",containment_match,Ponsonby East,131200
1103,"80 Oira Road, Drury, Papakura",containment_match,Drury West,164301
529,"80 Torkar Road, Clarks Beach, Franklin",containment_match,Clarks Beach,159401
3183,"80 Tukutata Crescent, Milldale, Rodney",containment_match,Milldale,113401
1098,"804/2B Augustus Terrace, Parnell, Auckland City",containment_match,Parnell East,137400
2889,"805/8 Airedale Street, Auckland Central, Auckland City",no_match,,
3314,"807/1 Parliament Street, Auckland Central, Auckland City",no_match,,
583,"808/96 Symonds Street, Grafton, Auckland City",containment_match,Grafton,136100
1898,"80B Wallace Road, Papatoetoe, Manukau City",containment_match,Papatoetoe West,154802
1895,"80E Tukutata Crescent, Milldale, Rodney",containment_match,Milldale,113401
1358,"81 Awaruku Road, Torbay, North Shore City",containment_match,Torbay West,117201
1155,"81 Moore Street, Hillcrest, North Shore City",containment_match,Hillcrest,200200
1729,"81 Solan Drive, Waimauku, Rodney",containment_match,Waimauku,114201
394,"8-10 St Peters Avenue, Northcote, North Shore City",containment_match,Northcote,320501
601,"811/421 Queen Street, Auckland Central, Auckland City",no_match,,
1966,"81A Shelly Beach Road, Saint Marys Bay, Auckland City",containment_match,Saint Marys Bay,130200
3762,"82 Arran Drive, Orewa, Rodney",containment_match,Orewa West,112702
2952,"82 Delamore Drive, Oneroa, Waiheke Island",containment_match,Oneroa West,144600
378,"825 Riddell Road, St Heliers, Auckland City",no_match,,
2688,"83 Ahuru Drive, Gulf Harbour, Rodney",containment_match,Gulf Harbour North,115700
1494,"83 Barbarich Drive, Stonefields, Auckland City",containment_match,Stonefields West,144900
2314,"83 Bearing Parade, Long Bay, North Shore City",containment_match,Long Bay,116500
3628,"83 Fairview Crescent, Omiha, Waiheke Island",no_match,,
3480,"83 Jack Lachlan Drive, Beachlands, Manukau City",no_match,,
2216,"83 Morihana Close, Glen Eden, Waitakere City",containment_match,Glen Eden West,129600
1637,"83 Mount Albion Rise, Taupaki, Rodney",containment_match,Taupaki,116401
413,"83 New North Road, Eden Terrace, Auckland City",containment_match,Eden Terrace,136001
2499,"83 New North Road, Eden Terrace, Auckland City",containment_match,Eden Terrace,136001
2231,"83 Torkar Road, Clarks Beach, Franklin",containment_match,Clarks Beach,159401
1180,"83 Trafalgar Street, Onehunga, Auckland City",containment_match,Onehunga West,144101
2438,"83A Namata Road, One Tree Hill, Auckland City",containment_match,One Tree Hill Amaru,142802
4085,"84 Bellbird Street, Papakura, Papakura",containment_match,Papakura West,162800
3290,"84 Cooper Road, Ramarama, Franklin",containment_match,Mara,233900
1971,"84 Gunner Drive, Te Atatu Peninsula, Waitakere City",containment_match,Te Atatū Peninsula East,125300
4031,"84 Kiwitahi Road, Waimauku, Rodney",containment_match,Waimauku,114201
252,"84 Marsden Avenue, Mount Eden, Auckland City",containment_match,Mount Eden West,138400
3157,"84 Maurice Kelly Road, Milldale, Rodney",containment_match,Milldale,113401
605,"84 Port Albert Road, Wellsford, Rodney",containment_match,Wellsford,110501
444,"844B Manukau Road, Onehunga, Auckland City",containment_match,Onehunga West,144101
480,"84A Tiraumea Drive, Pakuranga, Manukau City",containment_match,Pakuranga West,149001
429,"84B Botany Road, Botany Downs, Manukau City",containment_match,Botany Downs West,152201
1626,"84c Nelson Street, Howick, Manukau City",containment_match,Howick West,150400
3554,"85 Goodland Drive, Dairy Flat, Rodney",containment_match,Dairy Flat West,113500
1853,"85 Pupuke Road, Northcote, North Shore City",containment_match,Northcote,320501
2394,"85 Sovereign Street, Flat Bush, Manukau City",no_match,,
1908,"85 Wakefield Street, Auckland Central, Auckland City",no_match,,
36,"858 West Coast Road, Waiatarua, Waitakere City",containment_match,Waiatarua,127601
254,"859 Whangaparaoa Road, Manly, Rodney",containment_match,Manly East,115800
2733,"85A Rautawhiri Road, Helensville, Rodney",containment_match,Helensville,112401
250,"85A West Street, Pukekohe, Franklin",containment_match,Pukekohe West,165501
3193,"85B Penney Avenue, Mount Roskill, Auckland City",containment_match,Mount Roskill West,139601
2139,"86 Brown Street, Ponsonby, Auckland City",containment_match,Ponsonby East,131200
2913,"86 MacWhinney Drive, Drury, Papakura",containment_match,Drury West,164301
834,"86 Screen Road, Coatesville, Rodney",containment_match,Coatesville,115501
226,"86 Upper Waiwera Road, Puhoi, Rodney",containment_match,Puhoi Valley,111200
1983,"866 East Coast Road, Northcross, North Shore City",containment_match,Northcross,117700
1500,"867 Kahikatea Flat Road, Waitoki, Rodney",containment_match,Waitoki,112500
2455,"86A Pah Road, Papatoetoe, Manukau City",containment_match,Papatoetoe West,154802
1526,"86A Rockfield Road, Penrose, Auckland City",containment_match,Penrose,145900
1730,"86B Harrington Road, Henderson, Waitakere City",containment_match,Henderson West,126702
3795,"86D Harrington Road, Henderson, Waitakere City",containment_match,Henderson West,126702
2154,"87 Hartway Grove, Coatesville, Rodney",containment_match,Coatesville,115501
2630,"87 Hill Road, Hillpark, Manukau City",containment_match,Hillpark South,160300
1483,"87 Maryvale Road, Wainui, Rodney",containment_match,Wainui,203100
223,"87 Naylors Drive, Mangere, Manukau City",containment_match,Māngere West,148901
3394,"87 Stottholm Road, Titirangi, Waitakere City",containment_match,Titirangi East,135401
2709,"87A Parakau Road, Waiuku, Franklin",containment_match,Waiuku East,164800
1395,"88 A&B Norman Lesser Drive, Saint Johns, Auckland City",containment_match,Saint Johns West,143700
2102,"88 Brian Crescent, Stanmore Bay, Rodney",containment_match,Stanmore,327901
2146,"88 Cliff View Drive, Green Bay, Waitakere City",containment_match,Green Bay South,138000
1736,"88 Hutchinsons Road, Bucklands Beach, Manukau City",containment_match,Buckland,166200
2767,"88 Onetaunga Road, Chatswood, North Shore City",containment_match,Chatswood,126300
659,"88 Waimarie Road, Whenuapai, Waitakere City",containment_match,Whenuapai,117001
2563,"88 Weymouth Road, Manurewa, Manukau City",containment_match,Manurewa East,160800
800,"883 Swanson Road, Swanson, Waitakere City",containment_match,Swanson,122001
3478,"88B Ireland Road, Mount Wellington, Auckland City",containment_match,Mount Wellington East,146501
2200,"88D Sylvan Crescent, Te Atatu South, Waitakere City",containment_match,Te Atatū South-North,127001
364,"89 Brick Bay Drive, Sandspit, Rodney",containment_match,Sandspit,111400
4052,"89 Elsie Drive, Waiuku, Franklin",containment_match,Waiuku East,164800
3162,"89 Jones Road, Omaha, Rodney",no_match,,
2696,"89 Nick Johnstone Drive, Oneroa, Waiheke Island",containment_match,Oneroa West,144600
1888,"89 Ridge Road, Mahurangi East, Rodney",no_match,,
2450,"89 Skulander Crescent, Millwater, Rodney",containment_match,Millwater North,112902
1368,"89 Symonds Street, Royal Oak, Auckland City",containment_match,Royal Oak,231101
766,"89 Victoria Street West, Auckland Central, Auckland City",no_match,,
591,"89 West End Road, Westmere, Auckland City",containment_match,Westmere North,129800
3232,"890C Great South Rd, Wiri, Manukau City",containment_match,Wiri East,158402
310,"899 & 899A East Coast Road, Torbay, North Shore City",containment_match,Torbay West,117201
1951,"89A Edmund Street, Saint Heliers, Auckland City",containment_match,Saint Heliers West,142700
1416,"8A Garland Road, Greenlane, Auckland City",containment_match,Greenlane South,143800
1282,"8a Orewa Heights Crescent, Orewa, Rodney",containment_match,Orewa West,112702
224,"8A Park Road, Surfdale, Waiheke Island",containment_match,Surfdale,147600
2620,"8A Serrata Place, Browns Bay, North Shore City",containment_match,Browns Bay Central,118300
2491,"8A Tipau Street, Torbay, North Shore City",containment_match,Torbay West,117201
990,"8B  Rangiatea Road, Epsom, Auckland City",containment_match,Epsom East,141500
1503,"8B Alexis Avenue, Mount Albert, Auckland City",containment_match,Mount Albert West,131900
1497,"8B Corric Hill, Torbay, North Shore City",containment_match,Torbay West,117201
2997,"8B Gardiner Grove, Mangere East, Manukau City",containment_match,Māngere East,153301
1217,"8B William Denny Avenue, Westmere, Auckland City",containment_match,Westmere North,129800
3783,"8D Buckley Road, Epsom, Auckland City",containment_match,Epsom East,141500
2681,"8D Mason Street, New Lynn, Waitakere City",containment_match,New Lynn South,136501
415,"8E/50-52 Eden Crescent, Auckland Central, Auckland City",no_match,,
3052,"9 & 9A Sherie Place, Howick, Manukau City",containment_match,Howick West,150400
1553,"9 Amelia Place, Beach Haven, North Shore City",containment_match,Beach Haven West,121800
1050,"9 Amorino Drive, Red Beach, Rodney",containment_match,Red Beach West,113900
3486,"9 Athol Place, Algies Bay, Rodney",no_match,,
1654,"9 Awaruku Road, Torbay, North Shore City",containment_match,Torbay West,117201
3016,"9 Bailey Road, Mount Wellington, Auckland City",containment_match,Mount Wellington East,146501
3631,"9 Burnham Road, Waitakere, Waitakere City",containment_match,Waitākere,118001
1048,"9 Dorchester Place, Orewa, Rodney",containment_match,Orewa West,112702
442,"9 Emsworth Court, Pukekohe, Franklin",containment_match,Pukekohe West,165501
2847,"9 Eric Price Avenue, Takapuna, North Shore City",containment_match,Takapuna West,126601
1699,"9 Eros Road, Flat Bush, Manukau City",no_match,,
961,"9 Fields Road, Manurewa, Manukau City",containment_match,Manurewa East,160800
1828,"9 Glengarry Avenue, Manly, Rodney",containment_match,Manly East,115800
942,"9 Golden Fall Road, Hobsonville, Waitakere City",containment_match,Hobsonville,119201
518,"9 Grand Ridge Avenue, Flat Bush, Manukau City",no_match,,
1484,"9 Great Northern Terrace, Remuera, Auckland City",containment_match,Remuera West,139400
4058,"9 Greenbrier Street, Westgate, Waitakere City",containment_match,Westgate South,119600
2243,"9 Harakeke Court, Warkworth, Rodney",containment_match,Warkworth West,111100
1627,"9 Hopetoun Street, Freemans Bay, Auckland City",containment_match,Freemans Bay,131801
3962,"9 Horizon View Road, Oteha, North Shore City",containment_match,Oteha East,117600
369,"9 Kalmore Place, East Tamaki, Manukau City",containment_match,East Tamaki,152300
1928,"9 Karamu Street, Flat Bush, Manukau City",no_match,,
3504,"9 Karori Crescent, Orakei, Auckland City",containment_match,Orakei East,140100
1586,"9 Kukupa Lane, Long Bay, North Shore City",containment_match,Long Bay,116500
2807,"9 Magnum Drive, Kumeu, Rodney",containment_match,Kumeū Rural East,116101
1673,"9 Manaaki Circle, Waiotaiki Bay, Auckland City",no_match,,
3994,"9 Membery Lane, Patumahoe, Franklin",containment_match,Patumāhoe,163801
667,"9 Ngapipi Road, Orakei, Auckland City",containment_match,Orakei East,140100
62,"9 Northern Rata Place, Albany, North Shore City",containment_match,Albany West,117400
1847,"9 Nui Mana Place, Te Atatu South, Waitakere City",containment_match,Te Atatū South-North,127001
578,"9 Oak Lane, Coatesville, Rodney",containment_match,Coatesville,115501
3365,"9 O'Brien Road, Omiha, Waiheke Island",no_match,,
2225,"9 Orowaru Avenue, Massey, Waitakere City",containment_match,Massey West,121701
696,"9 Pearson Road, Whitford, Manukau City",no_match,,
3017,"9 Pekepeke Lane, Ramarama, Franklin",containment_match,Mara,233900
2493,"9 Pilgrim Road, Mauku, Franklin",containment_match,Waimauku,114201
1322,"9 Portland Park Road, Millwater, Rodney",containment_match,Millwater North,112902
357,"9 Quadrant Road, Onehunga, Auckland City",containment_match,Onehunga West,144101
620,"9 Reitu Rise, Stonefields, Auckland City",containment_match,Stonefields West,144900
3879,"9 Riverpark Crescent, Henderson, Waitakere City",containment_match,Henderson West,126702
3692,"9 Roslyn Farm Street, Ramarama, Franklin",containment_match,Mara,233900
3377,"9 Ruth Craig Place, Stanmore Bay, Rodney",containment_match,Stanmore,327901
354,"9 Saints Court, Manurewa East, Manukau City",containment_match,Manurewa East,160800
3011,"9 Sheehan Avenue, Papakura, Papakura",containment_match,Papakura West,162800
96,"9 Shelly Beach Parade, Cockle Bay, Manukau City",containment_match,Cockle Bay,153400
4023,"9 Shera Road, Remuera, Auckland City",containment_match,Remuera West,139400
466,"9 Stokes Avenue, Te Atatu Peninsula, Waitakere City",containment_match,Te Atatū Peninsula East,125300
3872,"9 Sunnyview Road, Greenhithe, North Shore City",containment_match,Greenhithe West,118900
416,"9 Swanson Road, Henderson, Waitakere City",containment_match,Henderson West,126702
2290,"9 Tarapuke Lane, Papakura, Papakura",containment_match,Papakura West,162800
2015,"9 Tihema Lane, Westgate, Waitakere City",containment_match,Westgate South,119600
2635,"9 Tipu Crescent, Milldale, Rodney",containment_match,Milldale,113401
99,"9 Trecarne Street, Karaka, Franklin",containment_match,Pakaraka,103600
2432,"9 Trosk Place, Waiuku, Franklin",containment_match,Waiuku East,164800
704,"9 Tukutata Crescent, Milldale, Rodney",containment_match,Milldale,113401
2592,"9 West Harbour Drive, West Harbour, Waitakere City",containment_match,West Harbour West,119800
3261,"9 Whangaparapara Road, Great Barrier Island, Hauraki Gulf Islands",containment_match,Barrier Islands,111801
126,"9 Wingrove Close, Rosehill, Papakura",containment_match,Rosehill,163700
1277,"9/151 Ladies Mile, Ellerslie, Auckland City",containment_match,Ellerslie West,144201
2860,"9/156 Coxhead Road, Wattle Downs, Manukau City",containment_match,Wattle Downs West,161100
1090,"9/16 Beach Front Lane, Browns Bay, North Shore City",containment_match,Browns Bay Central,118300
4003,"9/2 Reeves Road, Pakuranga, Manukau City",containment_match,Pakuranga West,149001
3073,"9/2 Tarras Road, Kumeu, Rodney",containment_match,Kumeū Rural East,116101
2268,"9/233 Great North Road, Henderson, Waitakere City",containment_match,Henderson West,126702
3185,"9/27 Landscape Road, Papatoetoe, Manukau City",containment_match,Papatoetoe West,154802
3894,"9/39 Onehunga Mall Road, Onehunga, Auckland City",containment_match,Onehunga West,144101
1187,"9/4 Niger Street, Grey Lynn, Auckland City",containment_match,Grey Lynn West,132100
1400,"9/595 Laurie Southwick Parade, Gulf Harbour, Rodney",containment_match,Gulf Harbour North,115700
2759,"9/7 Wastney Road, Alfriston, Manukau City",containment_match,Alfriston,160401
2626,"9/70 Clevedon Road, Papakura, Papakura",containment_match,Papakura West,162800
